config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
1439,5.3334403,4.5932884,7.936909,122.997795,0.67356044,1.1285523,0.89587843,1.7925307,0.75205743,0.576352,0.026804524,0.056330007,0.23520337,77.28888,6.8109765,1.023502,-0.036454123,-0.001380427,1.1677419,0.1294532,0.04588542,18.19043,0.8584433,0.0430607,45.33043,0.004859168,0.0007373318,0.10733033,0.25893688,0.09226147,0.028060632,0.8924693,1.3897256,0.2593208,-0.024445532,-0.053455383,0.06977539,0.4663445,0.09919515,2.2778368,0.14673826,0.5570315,610.92285,274.41873,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1440,4.508571,3.1526144,9.434672,78.14626,0.5619556,1.4041448,0.9266349,1.5401298,0.47302085,0.37203768,0.015687155,0.1997517,0.37433794,20.500479,6.2427464,0.47732285,-0.08193666,-0.003902006,0.7935902,0.26519403,0.021239536,18.306686,0.874644,0.05712524,48.451427,0.007101285,0.0011114976,0.11068902,0.050332136,0.10974877,0.0137498425,0.87026906,0.61157215,0.34109753,-0.020694591,-0.00072262215,0.1517974,0.51739055,0.09785996,4.486617,0.072934136,0.64651525,578.5589,278.40704,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1441,4.584543,4.058292,8.11573,46.57633,0.5348096,1.1521614,0.9388394,1.6332884,0.37546754,0.37082317,0.023704419,0.2199135,0.15660302,38.378517,6.577396,0.40855935,-0.19001342,0.0030400627,0.99577737,0.2799462,-0.03130772,18.956594,0.90765774,0.046566077,49.36059,0.003516291,0.0012816397,0.1041524,0.6132237,0.24724789,0.030215012,0.93521386,0.68300605,3.2173026,-0.027980471,-0.05864358,-0.01645378,0.94383097,0.06678943,6.878246,0.14122806,0.19397782,756.8868,280.7463,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1442,4.9490266,2.8116283,7.5961356,62.531994,0.7189089,1.178955,0.88674134,2.2474058,0.52905345,0.30372253,0.050048932,0.018546725,0.48763904,54.79729,9.586442,0.38983372,0.18593693,0.00790163,0.9119988,0.22456358,0.020583201,18.063972,0.7278092,0.04304018,52.160576,0.0044693663,0.00059112726,0.11763543,0.43203363,0.41832066,0.055273265,0.8082738,1.0232688,0.18731168,-0.009218531,-0.026113303,-0.1068968,0.6090172,0.013927298,0.8568057,0.13901834,0.7066383,381.0439,276.4985,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1443,4.980689,3.3154948,8.394627,61.827293,0.51831716,1.5005311,0.89484227,2.0772588,0.92631334,0.20327973,0.016632145,0.31546777,0.12747435,213.46307,6.585831,0.48248047,0.045279853,0.0021334346,0.98237735,0.17322035,0.06369284,17.852442,0.86318254,0.06777041,51.37708,0.008989347,0.00074255245,0.10259842,0.19338422,0.21494724,0.024778912,0.8021283,1.2381843,1.4003752,-0.02868873,-0.0822737,-0.030772824,1.0680815,0.041811097,3.1500387,0.08426308,0.5595229,370.95276,279.25137,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1444,5.2105837,3.0144994,8.920381,123.17569,0.62666345,0.85824263,0.90441483,1.5649853,0.2718529,0.481184,0.0075802235,0.07587807,0.4536604,102.39556,5.696103,0.42843002,0.119605616,0.0019537422,1.1203603,0.1648166,-0.0020143255,17.244068,0.8198241,0.02801969,36.139427,0.0036850052,0.0043505984,0.1060472,0.0743975,0.46219212,0.012166499,0.4964834,0.7474513,0.16926478,-0.012381357,0.16009444,0.07307294,1.0785941,0.05829942,1.3093871,0.08982204,1.745486,409.09314,280.87863,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1445,5.713561,4.121337,9.340735,93.45608,0.7205343,0.9454435,0.8960645,1.6207429,0.39366978,0.083475575,0.010764716,0.16914687,0.64332664,47.880417,6.6189475,0.7409659,-0.09785357,0.004420906,0.9997548,0.20063877,0.027042113,17.27051,0.9890611,0.050472517,47.83407,0.0051937597,0.0057094176,0.11616898,0.1320347,0.14425617,0.021642458,0.69475275,0.6799922,0.06148629,0.030969795,-0.035710774,0.021787783,1.7287216,0.028234808,4.42206,0.08679083,0.8654811,557.9458,277.47318,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1446,4.833065,3.6600337,7.7047544,63.85667,0.57519954,1.5945702,0.92370826,2.3020031,0.5638576,0.44606623,0.021383554,0.09680814,0.21405634,42.268063,5.9590855,0.7601219,-0.1466095,-0.00046077455,1.243596,0.29994038,0.050849356,18.198439,0.8063767,0.050203897,43.903435,0.0035764228,0.002831559,0.092432946,0.4539214,1.5517853,0.041332327,0.89518476,1.7530389,0.15865503,-0.0057887263,-0.064633295,0.16417211,0.7073552,0.07021447,9.089058,0.11462897,0.49448794,383.02808,278.62686,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1447,4.9481206,2.0539565,7.470177,150.25363,0.370778,1.5110503,0.92666155,1.7058917,0.70186985,-0.01522651,0.021051807,0.3080109,0.083590366,81.542244,3.40824,0.39471728,-0.17064443,0.0034781788,0.7525274,0.24315679,0.038525116,17.834066,0.8610141,0.043884497,41.006836,0.0045142053,0.0035867419,0.10330852,0.75633955,0.11093736,0.019363828,0.8479029,0.95156336,0.1880854,0.014089614,0.0472267,0.025614204,1.1258793,0.062189806,1.8338013,0.20016223,2.0939136,334.73047,279.5741,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1448,5.9997516,3.4179912,9.664065,71.68966,0.5347037,1.0600606,0.9152607,1.6494248,0.602548,0.64531744,0.014134869,0.050908063,0.31366685,48.909485,5.4762774,0.6121646,0.03584639,0.000726659,0.8798933,0.19787993,0.027807847,18.867378,0.8096636,0.036042977,47.452904,0.012120358,0.0017699379,0.122968525,0.30158338,0.17889334,0.03637653,0.78379,0.83655775,0.27101362,-0.06324533,0.02459394,0.10785516,0.5670718,0.021342667,1.3937725,0.18774366,1.1626475,425.6111,276.40317,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1449,5.023826,3.5516503,8.855879,124.03868,0.7828005,1.3057579,0.8937792,1.3494457,0.8192799,0.079586,0.011043399,0.2076042,0.46311674,196.07254,6.9734726,0.3876042,0.031558167,0.0052434853,0.8859275,0.22807576,0.028538756,18.269121,0.83282286,0.033643413,46.727314,0.004666563,0.0007345149,0.10213101,0.3692869,0.13746057,0.009588967,0.66745424,0.64483726,1.1818703,0.008001129,-0.21408753,-0.20395207,0.67160964,0.030533865,1.2717263,0.16395088,4.7968535,432.97617,279.37662,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1450,5.7332335,2.8064995,7.657917,93.383766,0.6038807,0.6451261,0.8980898,1.8631637,0.035499256,0.38594383,0.019907657,0.32075614,0.1824114,191.7016,6.501331,0.46497983,0.05974464,-0.00044451008,0.78628856,0.1727534,0.024785671,17.946863,0.78584695,0.043043334,47.290314,0.007886103,0.0051149954,0.108756006,0.31223246,0.1294328,0.022656836,0.9156576,0.7672802,0.10520615,-0.042384066,-0.17273732,-0.089941695,1.361295,0.0045516854,2.8999119,0.12359043,0.49178618,567.67975,275.54526,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1451,6.125392,3.6908607,7.552719,213.04921,0.6004712,1.1397684,0.89835894,1.6015129,0.4157844,0.3237166,0.007321206,0.10143197,0.48100886,118.28226,4.0716434,0.7717493,-0.10628294,0.0013529812,0.69501567,0.25643364,0.082880296,17.689352,0.90085614,0.01052304,44.025887,0.004959781,0.0029694417,0.10614121,0.8569514,0.124798864,0.016557384,0.72028935,0.73696524,0.1563889,0.017084997,0.00990979,0.100982025,0.98601747,0.041143302,3.397271,0.15492722,0.31723863,1000.46234,276.65527,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1452,6.10476,4.365231,9.40896,43.21351,0.6086088,1.5386084,0.92147624,1.6185843,0.16677503,0.11931202,0.012949142,0.038481604,-0.042383894,83.358635,5.9359202,0.70542216,-0.09429641,0.0034462847,0.73750544,0.13970812,-0.014936574,18.238962,0.73534507,0.048320226,53.725063,0.0064692125,0.0011835363,0.121577874,0.12486323,0.2387409,0.010399091,0.11475366,0.752653,1.7274176,0.029740982,-0.21031675,0.0561224,0.67071426,0.028832627,1.3394065,0.117408,0.8156369,794.6862,276.41446,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1453,6.6117625,5.1744227,7.592958,45.80333,0.5139327,0.88495237,0.9041315,1.8125994,1.0261086,0.24283858,0.02278473,0.073462896,0.16045788,79.07161,5.75696,0.47419074,0.012135855,-0.0038097675,1.0897492,0.30210724,0.05875964,17.27661,0.9182366,0.016017798,49.40127,0.004953443,0.0018866353,0.12166007,0.03822284,0.08128842,0.0124656195,0.6544885,0.67128444,0.10537691,-0.032866925,-0.14451493,0.05955251,1.4651408,0.028821835,1.5533235,0.16200337,0.45758867,570.27515,276.00092,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1454,5.8286896,3.2185714,8.982897,96.17658,0.77709883,0.9546625,0.91743964,1.7361679,0.12922193,0.4462053,0.010652879,0.033597685,0.36340034,160.18715,7.3126936,0.7088955,-0.0055434713,0.0013870982,1.2324408,0.1865101,0.029688554,17.692318,0.9262823,0.048115775,45.26231,0.0040163267,0.0051752985,0.10705975,0.22704874,0.17008962,0.023979869,0.9214896,1.2639521,0.42123824,-0.01957868,-0.17997509,0.024838017,0.8221535,0.09893641,0.7858262,0.12301212,0.58866054,441.05865,276.13672,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1455,4.910368,2.1902032,6.7764883,72.22494,0.5579568,1.4983606,0.8724607,1.9767194,0.14668627,0.32696667,0.021518674,0.0528768,0.27958587,75.68314,5.474017,0.41771466,0.0075500025,0.0048164707,0.9533671,0.19403319,-0.009014604,17.075336,0.78877294,0.062882274,54.45692,0.011780049,0.0025726284,0.11517155,0.042967197,0.87607515,0.010642576,0.4642987,0.7328594,0.1911546,-0.010949206,0.07976909,-0.032428235,0.97492534,0.02737553,5.1957927,0.09256049,1.2168671,736.64087,282.11346,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1456,5.8082314,3.8771484,7.125031,172.70493,0.44137177,1.8193347,0.92651576,1.7780641,0.35104507,0.00045579523,0.014554651,0.06556911,0.1684089,70.39256,4.4838243,0.6090872,0.28346008,0.0017342851,1.2103338,0.1182302,-0.025118431,18.1668,0.70849705,0.03743283,52.7822,0.00587074,0.003740211,0.11701898,0.06942605,0.16715662,0.019361302,0.75002337,0.6802111,0.50206673,-0.025560558,-0.24466677,0.03115728,0.9544758,0.04362737,2.127378,0.105018176,0.20172228,593.2563,282.02148,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1457,5.385187,3.7071404,6.494897,57.24899,0.38976935,0.6490214,0.89569515,1.3524907,0.3860843,0.5742535,0.0140599795,0.056533158,0.17085333,44.069626,5.602508,0.5460137,0.07630678,0.00581652,0.9325853,0.21334237,0.04140348,18.756275,0.9560353,0.06426995,44.946938,0.0049273307,0.0017093832,0.12232647,0.3739857,0.2464187,0.018890848,0.7351611,0.51385456,0.35891023,-0.069429554,0.0047518113,0.09459121,1.9623377,0.03472898,1.8108376,0.22346736,0.25867683,646.2573,283.98007,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1458,5.896615,2.5231893,8.233457,32.601322,0.5971428,1.3353398,0.9004124,2.0110822,0.22322263,0.39851052,0.023282705,0.041866813,0.3195121,61.230743,5.756639,0.39088124,0.100569926,0.005072281,1.0042001,0.19246458,0.045950104,17.3532,0.8582589,0.027890496,48.305733,0.0035694477,0.0038594191,0.116339155,0.61978644,0.26952875,0.030204825,0.5428008,1.3834288,0.693281,-0.030682469,0.024206616,-0.0048059532,1.0716919,0.04668631,1.0281142,0.13250187,0.19999178,777.0981,275.70282,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1459,5.1899376,2.7065308,9.314981,220.25134,0.7335778,1.8228816,0.91484255,2.3409374,0.4563423,0.033924066,0.027273862,0.04401203,0.1328977,38.759777,7.533634,0.372214,0.2239516,0.007823874,1.2403663,0.1992351,0.0742374,18.51494,0.91367334,0.046084,48.567657,0.0020511209,0.0036241084,0.10027838,0.22220114,0.15597066,0.020161824,0.7508287,0.9867935,0.2589006,-0.050203234,-0.067528665,-0.039396808,1.0955899,0.044061042,1.3629341,0.12696993,0.12825634,515.05206,273.18408,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1460,5.641301,3.1735911,8.339613,81.3977,0.48971498,1.2353537,0.89214414,1.8625321,0.22592723,0.23369178,0.021281602,0.06882871,0.35830966,67.31039,7.436753,0.71003515,0.16549751,0.0047771805,0.9607426,0.1603957,-0.006284043,17.486368,0.87538105,0.06410461,46.305904,0.006801514,0.00070037734,0.13013496,0.10293303,0.12551607,0.017576676,0.40299466,1.1510196,0.060299892,-0.0037040538,-0.19530322,-0.023624934,1.3684506,0.069847524,2.996031,0.14416626,1.1636864,490.52618,276.40344,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1461,5.144297,2.7970376,7.8675485,89.22968,0.49937987,1.32524,0.90601915,2.0112646,0.5152878,0.44447285,0.015292373,0.12878466,0.41122663,76.97339,5.270324,0.5550833,-0.04014324,-0.00039643023,0.8570452,0.21367589,0.033781927,18.788803,0.970577,0.057145443,41.439148,0.0073950314,0.00044484562,0.10327294,0.20667195,0.15214923,0.01837287,0.9107829,0.8828369,0.22814566,-0.0124897035,0.12890795,-0.009209217,0.6717968,0.0859775,0.56160855,0.16523679,0.59670866,819.0105,281.4749,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1462,5.160223,8.70466,7.7408543,245.1234,0.5299966,1.504016,0.9128298,1.8154336,0.78277314,0.4334788,0.013197407,0.17758562,0.36683106,83.28442,6.0592,0.6914044,0.11959103,-0.003223314,1.1320204,0.14231034,-0.05114398,18.11151,0.9602908,0.06627186,55.473083,0.0069594225,0.0029106583,0.112558104,0.35339066,0.15725936,0.020733412,0.85892487,0.98382825,0.13718112,0.0072499337,-0.04284645,0.027778758,0.51509184,0.03739622,3.4741592,0.10578427,0.64869994,557.96783,274.73584,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1463,6.4943724,4.6832385,9.038903,63.673954,0.5108676,1.4103469,0.9214765,1.4994656,0.6170348,0.25399143,0.0083485395,0.050940283,0.38744026,79.67874,5.8852067,0.88160735,0.29408622,0.0017527782,1.1423622,0.13932474,0.047622185,17.574501,0.8283111,0.05800713,52.07686,0.006424256,0.005873963,0.105651125,0.35789087,0.41065213,0.020484662,0.48675802,1.3434862,0.055895217,-0.011260443,-0.14419706,0.054296885,0.4719728,0.022277303,0.7526044,0.19214918,0.58697975,700.4749,275.21136,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1464,4.7844996,3.54036,7.6556163,76.85251,0.64008254,1.2169245,0.8798424,2.0359333,0.51320165,-0.077820696,0.006215377,0.1249715,0.39881328,41.37857,6.073287,0.42798477,0.062354676,0.0010587646,1.3149242,0.12990673,0.022597376,18.288204,0.94408864,0.028256021,44.744286,0.0025610998,0.0019136706,0.101523034,0.256153,0.4600193,0.015965963,0.4912309,0.8890427,0.1632141,-0.0319156,-0.29235864,0.014724869,0.71281517,0.038620096,0.8062716,0.13297817,0.6166665,396.05865,272.75845,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1465,6.062228,5.141819,7.1801977,59.414047,0.68183166,1.4787855,0.90986395,1.6569165,0.67057586,0.40398556,0.017589988,0.09410602,-0.013599473,106.36159,7.118662,0.98004246,-0.044353373,0.00064247334,0.85224795,0.15474232,0.0395723,18.055822,0.78151643,0.041186072,41.512203,0.005776656,0.001482484,0.11094353,0.2000602,0.19198704,0.03420398,0.80256915,0.5649934,0.37817892,-0.01530991,0.063715786,0.09235535,1.2491763,0.015717698,3.5810304,0.16426796,0.6681277,740.16296,277.71548,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1466,4.713532,2.9804838,7.1787624,62.17982,0.64399725,0.847125,0.93240213,1.9362235,0.48631728,0.14444755,0.024800176,0.06013335,0.3593438,23.55464,7.6494007,0.5853714,0.023222204,0.0068937773,0.8910078,0.1385583,0.018378979,17.721903,0.82752466,0.059053052,53.418686,0.0040572486,0.0044359756,0.11263629,0.07094479,0.06027642,0.022519894,0.79050153,0.68247247,1.0820001,-0.009727705,-0.052308112,-0.07122044,1.2527969,0.28442514,3.0839899,0.13750428,0.5699066,537.7247,277.3292,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1467,5.776085,4.4064603,7.5636783,46.577625,0.39798704,1.3705012,0.9141063,2.0354834,1.1077238,0.35147443,0.009819369,0.12661779,0.25880152,35.623657,6.909121,0.5100393,0.06976736,0.0029580276,1.2166796,0.26388916,0.009351095,17.289606,0.9133831,0.046573177,42.613575,0.0066068145,0.0005792836,0.11013483,0.43846515,0.4994211,0.011307853,0.8668347,1.1160223,0.30286485,-0.023253297,-0.082012594,0.04471805,0.9328114,0.016135104,2.1815763,0.20679766,0.513638,484.43872,274.76297,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1468,4.7066703,4.6990204,8.853774,35.593163,0.4819575,1.8513949,0.9030326,1.7826668,0.7893495,0.4246911,0.018842712,0.06791478,0.3624684,122.83457,4.7250834,0.6980062,0.1348245,0.0015035719,1.0177364,0.4709752,0.07596863,17.75403,0.89912945,0.043706093,56.233162,0.0040023862,0.0046470324,0.10729903,0.18017289,0.20327234,0.028028639,0.7529221,0.87181133,0.05450749,0.008573743,-0.2652822,0.102635264,1.0505555,0.012492773,3.5004165,0.09759243,0.6688478,534.754,270.14185,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1469,6.1927104,2.0624452,8.249486,71.042656,0.5176711,0.71669626,0.90937865,1.9410992,1.1882211,0.25678644,0.00918752,0.048983358,0.27783173,186.67877,5.334438,1.0965552,0.08642858,0.0011537848,0.9646713,0.15158184,0.021234903,17.954792,0.8471484,0.04729689,49.440113,0.005295934,0.002128528,0.097391926,0.30542055,0.1406656,0.04636132,0.6734195,1.2989668,0.28073704,0.0032554122,0.003769995,0.11659882,0.73973984,0.007827124,3.1405146,0.1172992,0.74415743,504.88376,275.97952,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1470,5.384497,3.7505713,7.929589,141.80833,0.6397787,2.3852205,0.90517056,2.1665928,0.20352238,0.21654956,0.040203724,0.3267951,0.41629738,98.70464,5.747327,0.4430558,0.0833359,0.0004367879,0.91343725,0.20444222,0.025683139,18.18804,0.8127741,0.0008818755,47.117817,0.00486976,0.007545558,0.09852576,0.26972392,0.07286408,0.025890402,0.79575527,1.0792705,0.63149047,0.0060593174,-0.17929369,0.15533857,0.5806349,0.1259037,1.4588356,0.13308698,1.2145046,456.09726,280.24728,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
